species,date,latitude,longitude,decade,geometry,name,decade_group
New Zealand Xmas Tree,2011-03-31,37.7658575458736,-122.430948865036,2010s,POINT (-122.430948865036 37.7658575458736),Castro/Upper Market,2010s-2020s
Southern Magnolia,2011-05-11,37.7647253713925,-122.43547084781,2010s,POINT (-122.43547084781 37.7647253713925),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2011-05-20,37.7689523618819,-122.426849682313,2010s,POINT (-122.426849682313 37.7689523618819),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2011-05-20,37.7689523618819,-122.426849682313,2010s,POINT (-122.426849682313 37.7689523618819),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2011-05-24,37.7644417056271,-122.433195386565,2010s,POINT (-122.433195386565 37.7644417056271),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2011-05-24,37.764397014858,-122.433194223505,2010s,POINT (-122.433194223505 37.764397014858),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2011-05-26,37.7611149721712,-122.435219844509,2010s,POINT (-122.435219844509 37.7611149721712),Castro/Upper Market,2010s-2020s
Mayten,2011-06-14,37.7671433857715,-122.437465924507,2010s,POINT (-122.437465924507 37.7671433857715),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2011-06-15,37.7677407737782,-122.429918651186,2010s,POINT (-122.429918651186 37.7677407737782),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2011-08-10,37.7609606578079,-122.443046776164,2010s,POINT (-122.443046776164 37.7609606578079),Castro/Upper Market,2010s-2020s
Brisbane Box,2011-12-24,37.7673852004846,-122.435543015361,2010s,POINT (-122.435543015361 37.7673852004846),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2012-06-07,37.7616688968205,-122.435186596394,2010s,POINT (-122.435186596394 37.7616688968205),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2012-12-31,37.7615584024391,-122.440978567809,2010s,POINT (-122.440978567809 37.7615584024391),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2012-12-31,37.7615584024391,-122.440978567809,2010s,POINT (-122.440978567809 37.7615584024391),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2013-01-02,37.7617140260812,-122.434034805509,2010s,POINT (-122.434034805509 37.7617140260812),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2013-01-07,37.7618669122537,-122.440308925238,2010s,POINT (-122.440308925238 37.7618669122537),Castro/Upper Market,2010s-2020s
Mayten,2013-01-08,37.7592069962244,-122.437892089432,2010s,POINT (-122.437892089432 37.7592069962244),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2013-01-23,37.7570342445778,-122.438004828542,2010s,POINT (-122.438004828542 37.7570342445778),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2013-02-01,37.7619414804387,-122.437634246147,2010s,POINT (-122.437634246147 37.7619414804387),Castro/Upper Market,2010s-2020s
Brisbane Box,2013-02-01,37.7685381515323,-122.435833558766,2010s,POINT (-122.435833558766 37.7685381515323),Castro/Upper Market,2010s-2020s
Southern Magnolia,2013-05-11,37.7625782660478,-122.426358665446,2010s,POINT (-122.426358665446 37.7625782660478),Castro/Upper Market,2010s-2020s
Ornamental Cherry,2014-01-08,37.7652311289718,-122.442210131131,2010s,POINT (-122.442210131131 37.7652311289718),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-01-08,37.7568847094855,-122.425787562261,2010s,POINT (-122.425787562261 37.7568847094855),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2014-07-18,37.7671932711797,-122.433492028148,2010s,POINT (-122.433492028148 37.7671932711797),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2014-08-21,37.7625605346258,-122.435598272762,2010s,POINT (-122.435598272762 37.7625605346258),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-09-24,37.7671515138645,-122.435698075908,2010s,POINT (-122.435698075908 37.7671515138645),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-09-24,37.7670358709246,-122.435689542265,2010s,POINT (-122.435689542265 37.7670358709246),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-09-24,37.7669857589152,-122.435673694403,2010s,POINT (-122.435673694403 37.7669857589152),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-09-24,37.7672987794207,-122.435708105482,2010s,POINT (-122.435708105482 37.7672987794207),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-09-24,37.7672987794207,-122.435708105482,2010s,POINT (-122.435708105482 37.7672987794207),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2014-10-24,37.769120165328,-122.427838335035,2010s,POINT (-122.427838335035 37.769120165328),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-12-01,37.7597026991271,-122.439307237844,2010s,POINT (-122.439307237844 37.7597026991271),Castro/Upper Market,2010s-2020s
Southern Magnolia,2014-12-01,37.7595134772892,-122.439302635109,2010s,POINT (-122.439302635109 37.7595134772892),Castro/Upper Market,2010s-2020s
Victorian Box,2014-12-30,37.7682339504649,-122.431362651168,2010s,POINT (-122.431362651168 37.7682339504649),Castro/Upper Market,2010s-2020s
Mayten,2015-01-28,37.7671353161574,-122.437799402139,2010s,POINT (-122.437799402139 37.7671353161574),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2015-02-06,37.7609111890374,-122.432153444067,2010s,POINT (-122.432153444067 37.7609111890374),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2015-02-06,37.7601351040878,-122.443202492583,2010s,POINT (-122.443202492583 37.7601351040878),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2015-02-06,37.760076841062,-122.441527580895,2010s,POINT (-122.441527580895 37.760076841062),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2015-02-06,37.7601351040878,-122.443202492583,2010s,POINT (-122.443202492583 37.7601351040878),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2015-02-06,37.760299138392,-122.443307293466,2010s,POINT (-122.443307293466 37.760299138392),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2015-03-09,37.7607087868046,-122.446374778866,2010s,POINT (-122.446374778866 37.7607087868046),Castro/Upper Market,2010s-2020s
Southern Magnolia,2015-04-01,37.7682983859928,-122.436627254552,2010s,POINT (-122.436627254552 37.7682983859928),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2015-04-07,37.7674646107508,-122.43221569826,2010s,POINT (-122.43221569826 37.7674646107508),Castro/Upper Market,2010s-2020s
Brisbane Box,2015-06-23,37.7591282168027,-122.436335144342,2010s,POINT (-122.436335144342 37.7591282168027),Castro/Upper Market,2010s-2020s
Brisbane Box,2015-06-23,37.7591489038263,-122.436286615639,2010s,POINT (-122.436286615639 37.7591489038263),Castro/Upper Market,2010s-2020s
Hybrid Strawberry Tree,2015-09-09,37.7567562336472,-122.430155272915,2010s,POINT (-122.430155272915 37.7567562336472),Castro/Upper Market,2010s-2020s
Olive Tree,2015-09-16,37.7680212904788,-122.43336529207,2010s,POINT (-122.43336529207 37.7680212904788),Castro/Upper Market,2010s-2020s
Brisbane Box,2015-12-02,37.7675446264211,-122.43278046386,2010s,POINT (-122.43278046386 37.7675446264211),Castro/Upper Market,2010s-2020s
Brisbane Box,2016-03-03,37.7675374480197,-122.432833134452,2010s,POINT (-122.432833134452 37.7675374480197),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2016-03-09,37.761752768149,-122.433982982543,2010s,POINT (-122.433982982543 37.761752768149),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2016-03-09,37.761752768149,-122.433982982543,2010s,POINT (-122.433982982543 37.761752768149),Castro/Upper Market,2010s-2020s
Southern Magnolia,2016-04-08,37.7675468540193,-122.426826912327,2010s,POINT (-122.426826912327 37.7675468540193),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2016-04-13,37.7572430623651,-122.434565237721,2010s,POINT (-122.434565237721 37.7572430623651),Castro/Upper Market,2010s-2020s
Southern Magnolia,2016-04-14,37.7646500880397,-122.426472161657,2010s,POINT (-122.426472161657 37.7646500880397),Castro/Upper Market,2010s-2020s
Southern Magnolia,2016-04-14,37.7646500880397,-122.426472161657,2010s,POINT (-122.426472161657 37.7646500880397),Castro/Upper Market,2010s-2020s
Ornamental Cherry,2016-04-25,37.7670425133064,-122.429174075483,2010s,POINT (-122.429174075483 37.7670425133064),Castro/Upper Market,2010s-2020s
Southern Magnolia,2016-04-26,37.7673091073824,-122.435535615805,2010s,POINT (-122.435535615805 37.7673091073824),Castro/Upper Market,2010s-2020s
Olive Tree,2016-05-04,37.7680782444314,-122.433380409737,2010s,POINT (-122.433380409737 37.7680782444314),Castro/Upper Market,2010s-2020s
Victorian Box,2016-06-11,37.7683256642384,-122.433397984238,2010s,POINT (-122.433397984238 37.7683256642384),Castro/Upper Market,2010s-2020s
Ornamental Cherry,2016-06-28,37.7674427729111,-122.433319725194,2010s,POINT (-122.433319725194 37.7674427729111),Castro/Upper Market,2010s-2020s
Brisbane Box,2016-07-19,37.767592005394,-122.435740930419,2010s,POINT (-122.435740930419 37.767592005394),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2016-07-19,37.7659849113858,-122.428857330216,2010s,POINT (-122.428857330216 37.7659849113858),Castro/Upper Market,2010s-2020s
Ornamental Cherry,2016-07-27,37.7584111258701,-122.43374425039,2010s,POINT (-122.43374425039 37.7584111258701),Castro/Upper Market,2010s-2020s
Victorian Box,2016-07-29,37.7690916267019,-122.431232823262,2010s,POINT (-122.431232823262 37.7690916267019),Castro/Upper Market,2010s-2020s
Mayten,2016-08-22,37.7624809612573,-122.436465919794,2010s,POINT (-122.436465919794 37.7624809612573),Castro/Upper Market,2010s-2020s
Mayten,2016-08-22,37.7625097802299,-122.436429158123,2010s,POINT (-122.436429158123 37.7625097802299),Castro/Upper Market,2010s-2020s
Brisbane Box,2016-10-05,37.7671809360695,-122.433274762729,2010s,POINT (-122.433274762729 37.7671809360695),Castro/Upper Market,2010s-2020s
Victorian Box,2016-11-15,37.7683902715159,-122.433403433237,2010s,POINT (-122.433403433237 37.7683902715159),Castro/Upper Market,2010s-2020s
Victorian Box,2016-11-15,37.7683751797615,-122.433408766019,2010s,POINT (-122.433408766019 37.7683751797615),Castro/Upper Market,2010s-2020s
Kwanzan Flowering Cherry,2016-12-02,37.7616597701015,-122.433825788836,2010s,POINT (-122.433825788836 37.7616597701015),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2016-12-28,37.7665799711801,-122.435605827147,2010s,POINT (-122.435605827147 37.7665799711801),Castro/Upper Market,2010s-2020s
Olive Tree,2017-05-23,37.7611320042552,-122.42976622233,2010s,POINT (-122.42976622233 37.7611320042552),Castro/Upper Market,2010s-2020s
Southern Magnolia,2017-07-12,37.7633145212709,-122.440341345773,2010s,POINT (-122.440341345773 37.7633145212709),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2018-04-23,37.7618481595902,-122.435212593097,2010s,POINT (-122.435212593097 37.7618481595902),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2018-07-03,37.7693349544628,-122.429896723864,2010s,POINT (-122.429896723864 37.7693349544628),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2018-07-24,37.762088409862,-122.442825544881,2010s,POINT (-122.442825544881 37.762088409862),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2018-07-24,37.7620831245464,-122.442881700325,2010s,POINT (-122.442881700325 37.7620831245464),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2018-08-03,37.7662281664546,-122.430779049243,2010s,POINT (-122.430779049243 37.7662281664546),Castro/Upper Market,2010s-2020s
Sycamore: London Plane,2018-08-03,37.7662868072343,-122.430708166736,2010s,POINT (-122.430708166736 37.7662868072343),Castro/Upper Market,2010s-2020s
Southern Magnolia,2018-09-20,37.7590467894041,-122.439938965707,2010s,POINT (-122.439938965707 37.7590467894041),Castro/Upper Market,2010s-2020s
Brisbane Box,2018-10-10,37.7608283472609,-122.440700329057,2010s,POINT (-122.440700329057 37.7608283472609),Castro/Upper Market,2010s-2020s
Victorian Box,2018-10-17,37.7580149486389,-122.437009129166,2010s,POINT (-122.437009129166 37.7580149486389),Castro/Upper Market,2010s-2020s
Victorian Box,2018-10-17,37.7580149486389,-122.437009129166,2010s,POINT (-122.437009129166 37.7580149486389),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2019-02-12,37.7584565353532,-122.438120885556,2010s,POINT (-122.438120885556 37.7584565353532),Castro/Upper Market,2010s-2020s
Maidenhair Tree,2019-04-09,37.7616357801338,-122.432922786357,2010s,POINT (-122.432922786357 37.7616357801338),Castro/Upper Market,2010s-2020s
Swamp Myrtle,2019-08-01,37.7556398401092,-122.438847746407,2010s,POINT (-122.438847746407 37.7556398401092),Castro/Upper Market,2010s-2020s
New Zealand Xmas Tree,1972-04-18,37.7863163497004,-122.409353602077,1970s,POINT (-122.409353602077 37.7863163497004),Downtown/Civic Center,1970s-1980s
Southern Magnolia,1977-12-21,37.7839748265105,-122.42035345285,1970s,POINT (-122.42035345285 37.7839748265105),Downtown/Civic Center,1970s-1980s
Brisbane Box,1989-09-29,37.7799934657604,-122.421577478734,1980s,POINT (-122.421577478734 37.7799934657604),Downtown/Civic Center,1970s-1980s
Brisbane Box,1989-11-03,37.7874377047295,-122.413218570787,1980s,POINT (-122.413218570787 37.7874377047295),Downtown/Civic Center,1970s-1980s
Victorian Box,1989-11-15,37.7788375828263,-122.423191616168,1980s,POINT (-122.423191616168 37.7788375828263),Downtown/Civic Center,1970s-1980s
Cherry Plum,1990-02-02,37.7823096849762,-122.421446668727,1990s,POINT (-122.421446668727 37.7823096849762),Downtown/Civic Center,1990s-2000s
Cherry Plum,1990-02-02,37.7823177635948,-122.421370005133,1990s,POINT (-122.421370005133 37.7823177635948),Downtown/Civic Center,1990s-2000s
Cherry Plum,1990-02-02,37.7823117048675,-122.421525889114,1990s,POINT (-122.421525889114 37.7823117048675),Downtown/Civic Center,1990s-2000s
Mayten,1990-02-05,37.7830973701426,-122.422435967667,1990s,POINT (-122.422435967667 37.7830973701426),Downtown/Civic Center,1990s-2000s
Mayten,1990-02-05,37.7831561997299,-122.42223891839,1990s,POINT (-122.42223891839 37.7831561997299),Downtown/Civic Center,1990s-2000s
Mayten,1990-02-05,37.7830973701426,-122.422435967667,1990s,POINT (-122.422435967667 37.7830973701426),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1990-03-09,37.7825997641924,-122.424080449803,1990s,POINT (-122.424080449803 37.7825997641924),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1990-03-28,37.7828191348843,-122.421079353454,1990s,POINT (-122.421079353454 37.7828191348843),Downtown/Civic Center,1990s-2000s
Brisbane Box,1990-04-16,37.7821299302876,-122.422264421361,1990s,POINT (-122.422264421361 37.7821299302876),Downtown/Civic Center,1990s-2000s
Brisbane Box,1990-04-16,37.7791550246023,-122.421660473625,1990s,POINT (-122.421660473625 37.7791550246023),Downtown/Civic Center,1990s-2000s
Mayten,1990-05-02,37.7830973701426,-122.422435967667,1990s,POINT (-122.422435967667 37.7830973701426),Downtown/Civic Center,1990s-2000s
Mayten,1990-05-02,37.7833385660635,-122.421173639975,1990s,POINT (-122.421173639975 37.7833385660635),Downtown/Civic Center,1990s-2000s
Brisbane Box,1990-07-03,37.7761009918136,-122.419683776105,1990s,POINT (-122.419683776105 37.7761009918136),Downtown/Civic Center,1990s-2000s
Brisbane Box,1990-07-03,37.7761009918136,-122.419683776105,1990s,POINT (-122.419683776105 37.7761009918136),Downtown/Civic Center,1990s-2000s
Olive Tree,1990-12-11,37.7816753849136,-122.422312701127,1990s,POINT (-122.422312701127 37.7816753849136),Downtown/Civic Center,1990s-2000s
Brisbane Box,1991-01-02,37.7835048179233,-122.422998251726,1990s,POINT (-122.422998251726 37.7835048179233),Downtown/Civic Center,1990s-2000s
New Zealand Xmas Tree,1991-02-02,37.7851077162803,-122.407865484424,1990s,POINT (-122.407865484424 37.7851077162803),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1991-05-17,37.7813837816878,-122.411566544068,1990s,POINT (-122.411566544068 37.7813837816878),Downtown/Civic Center,1990s-2000s
Brisbane Box,1991-12-09,37.7766746310314,-122.41973428831,1990s,POINT (-122.41973428831 37.7766746310314),Downtown/Civic Center,1990s-2000s
Victorian Box,1992-02-27,37.7787602452394,-122.422650106445,1990s,POINT (-122.422650106445 37.7787602452394),Downtown/Civic Center,1990s-2000s
Mayten,1992-05-26,37.7819925903275,-122.422412639555,1990s,POINT (-122.422412639555 37.7819925903275),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-26,37.7785209212343,-122.421713966152,1990s,POINT (-122.421713966152 37.7785209212343),Downtown/Civic Center,1990s-2000s
Brisbane Box,1992-05-26,37.7807662350176,-122.421988100815,1990s,POINT (-122.421988100815 37.7807662350176),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-27,37.7871132551227,-122.421477359076,1990s,POINT (-122.421477359076 37.7871132551227),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-27,37.7826953775341,-122.420339733198,1990s,POINT (-122.420339733198 37.7826953775341),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-27,37.7837935076466,-122.421109800219,1990s,POINT (-122.421109800219 37.7837935076466),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-27,37.7826953775341,-122.420339733198,1990s,POINT (-122.420339733198 37.7826953775341),Downtown/Civic Center,1990s-2000s
Brisbane Box,1992-05-27,37.7815183756303,-122.420715704793,1990s,POINT (-122.420715704793 37.7815183756303),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1992-05-27,37.7825601281844,-122.420922796545,1990s,POINT (-122.420922796545 37.7825601281844),Downtown/Civic Center,1990s-2000s
Victorian Box,1992-08-06,37.7798953731192,-122.422439963656,1990s,POINT (-122.422439963656 37.7798953731192),Downtown/Civic Center,1990s-2000s
Victorian Box,1992-11-25,37.778917929397,-122.422560834015,1990s,POINT (-122.422560834015 37.778917929397),Downtown/Civic Center,1990s-2000s
Sycamore: London Plane,1993-02-09,37.7878826244225,-122.415173708705,1990s,POINT (-122.415173708705 37.7878826244225),Downtown/Civic Center,1990s-2000s
Swamp Myrtle,1993-07-20,37.7844355770813,-122.41563092842,1990s,POINT (-122.41563092842 37.7844355770813),Downtown/Civic Center,1990s-2000s
Brisbane Box,1993-08-21,37.7885525825831,-122.413328486829,1990s,POINT (-122.413328486829 37.7885525825831),Downtown/Civic Center,1990s-2000s
Brisbane Box,1993-08-24,37.7755107290659,-122.419161648128,1990s,POINT (-122.419161648128 37.7755107290659),Downtown/Civic Center,1990s-2000s
